class,s1,prob1,frame1,s2,prob2,frame2,s3,prob3,frame3,s4,prob4,frame4,s5,prob5,frame5,s6,prob6,frame6,s7,prob7,frame7,s8,prob8,frame8
member,d iy cl sh ao ng cl k eh sh dh eh cl b ih vcl g uw s ax dh aw cl hh eh l,0.688985,198,dh ih s cl p er th epi l ih ng t s iy m z cl t ix vcl b iy cl t ix cl p ax cl k,0.764461,201,ay ey cl eh v r iy oy s cl t er aa n ao er z cl p l,0.867583,212,dh ix vcl g ao l f ix ng f aa dh er z epi r uw l vcl d ix n hh ix z f ey v,0.825836,214,ix cl t uw th ey s cl t uw vcl sh ix vcl b iy s cl k w iy z cl t r m dh ax vcl b aa dx ax,0.780518,232,iy y er r ey z ix n z aw d ao r z ax m ax cl p ao r cl sh cl t eh cl t,0.784892,237,dh ix vcl g ah er m ix n s ao dx ao th er ix z ey sh en ax v ix s ih dx ix s ix n sh ih,0.801328,253,y ix n aa l ih v ix ng ah cl t y er ow n cl p r ix n z vcl b el sh iy cl t ow l m ay vcl d ix s cl k er er vcl jh cl p iy cl p,0.806747,321
member,k l ae s cl dh ax s cl k r uw ix ng y l eh f cl t hh ae n vcl,0.807534,199,w ih cl ch cl ch er jh vcl d ix dh ix s m ih s epi w er sh ix cl p ih,0.790856,202,m ow s y ah ng r ay z er l iy eh v r iy m ao,0.96233,205,dh ix cl t uw aa dx ix s ix cl sh ey n zh ao dx ix vcl g r ae f,0.865431,225,r ae n ix w ey ax vcl b l ae cl n ay w ix th ax l ao f el w eh dx ix m ae,0.915861,273,w ix n cl p iy l iy ih n ao r ix n jh ix dx ix z hh aa vcl n aa cl t ax s cl p r ey vcl jh uw,0.885555,298,ix n s ih m cl p el ih cl t er m z ih dx ix m aw n s cl t ix cl p oy n cl t iy ng dh ax cl p l ae f ao m ix n ax cl p r aa cl p ix vcl d ix r ae cl sh,0.788811,419,n ow m eh n y ix f ae cl sh er ih z cl t ey cl k ix n iy ih n ih sh ix cl t ih v ix m cl p oy n vcl d iy aw dh ix cl k ao s ix n v ao l vcl,0.733562,428
member,dh ax w ae vcl d ix n z w er vcl b er n ih ng f ih r s l,0.900541,200,t uw aa n er hh ih m ix z cl t ix aa n er aa r s eh l v,0.922207,234,w iy s ao ey cl t ay n iy ay s ix cl k el z vcl b iy l ow aa r uw,0.969256,276,ey l oy er w ax z ax cl p oy n ix cl t ix eh cl k s ix cl k y uw hh er w ih,0.932,285,dh ix cl t aa vcl l er f aw n ax cl k l ae n sh eh l n ih er dh ix cl k ae m cl p s ay cl,0.875989,310,k ow aa cl p er ey sh en ax l ao ng w ix dh ah n vcl d er s cl t ae n vcl d iy ng sil ah l iy v iy ey vcl d ix s cl p y uw cl,0.881302,411,hh iy m ey hh ae v ax cl p oy n ix n er vcl jh iy ng dh ae vcl d eh cl k en sil th iy m z vcl b iy vcl g ih v ix n f y uw er cl p r ay z ix,0.899729,429,dh ax hh ao n ix vcl d hh aw s epi w ax z ix hh ih cl d uw cl t uw aw cl s cl t ae n iy ng ao dx iy ow v ix zh uw l ix f eh cl k,0.900013,433
member,b ow th cl k aa r z w ax s epi l ay l iy vcl d ae m ix vcl,0.753911,203,w eh s cl ch eh s er ix z ix cl k aw n cl t iy ih n uw y ao r cl,0.875814,207,hh eh l cl p s eh l ax vcl b r ey y er vcl b r ah dh er s ix cl s eh,0.88028,217,k aa dx ix vcl jh cl ch iy z w ix th cl ch ay z ix z dh ax l ih sh ix,0.864844,234,dh ih s w ah n cl k ey m ax vcl b ih hh ay ix cl dh er dx iy th aw z ax n er m ao,0.853784,258,ax cl t uh cl k er w er f ao r ix cl b ax dx ih sh iy r ih l iy vcl g ow ix ng w ix th y,0.842846,258,dh ax s er m ix n eh m f ax s ay z dh ix n iy vcl d f ao er f er m ix dx ih v ae cl sh ix,0.85268,280,hh iy vcl d ix vcl n ao hh aw eh v er sil s eh dx el vcl b ae cl k ix n cl t ix ae cl k w iy eh s en s epi w ix th ih ng z ae z dh ey w,0.881896,436
member,d ih vcl d ae vcl d uw w ae cl k ix vcl d eh m ix cl b ih dx ih,0.940761,204,d uw y ih hh ih ix dh ix s l ey vcl b eh l z epi r ih ng ih,0.814057,214,r aa cl k en r ow l m y uw z ix cl k ae z ix vcl g r ey r ih dh ax,0.901983,224,dh ix m ae ng vcl g ow eh n dh ix cl p ax cl p ay ah sil aa r ih n ix vcl b ow,0.963513,262,dh ix vcl jh ay ih n vcl r eh vcl w uh vcl sh ih m er vcl d ih n dh ix vcl g l ih s epi m ih ng s ah,0.890839,284,dh ey hh ae vcl v er m uw th s ih dx iy ng ih n f r ah n ix v ix cl k ae f,0.907247,285,hh iy vcl d ey vcl d r iy m vcl d aa n dh ax r aa cl k w ah sh iy s epi w ae m ix n s cl p l ae sh cl t er r aw n vcl,0.917597,401,n ae cl ch er l iy sil n ow w ax m ih n cl k ix n eh v er cl k ax m cl p l iy l iy m ix n aa cl p el ay z epi dh ax s eh cl k sh uw el ih n ih sh ix cl t ih,0.867389,528
member,t uw ey cl t ih cl p ax cl k el f aa r m er z vcl g r ow ow cl,0.825998,205,hh ow m ey vcl d s aw er cl k r aw cl ix s er v vcl d w ah n s ax w iy cl,0.868368,265,ix cl t s hh aa r cl t ix cl t eh l ax n er r ih vcl jh en el f r ax m ax f ao r vcl jh er r,0.793338,276,m ih r l iy cl t ix s ae dx ix s f ay dx iy aa th er z cl k y er iy aa s ix dx,0.822128,289,w ix cl k ih vcl b eh r l iy s uw dh ih f y ao r vcl z s r uw dh ix s epi n ow f l er iy,0.783385,319,r ae l f cl p r ix cl p eh r vcl r eh vcl s epi n ae cl p er w ix th f r eh sh epi l eh m ix n s ao s f er vcl d ih n,0.819175,323,dh ix s ix s cl t ax m ey vcl b r ey cl d aw n s uw n ax sil s ax s ey v y er f ay l z f r iy cl k w ix n l,0.827365,333,hh er f ey s iy m cl t ix f l ow cl ih n ih n ih m cl p l aa z ix vcl b l iy vcl b r ay cl sh ae f cl t ix v s ah n l ay cl,0.829467,399
member,ey vcl g uh vcl ae dx ix cl t uw vcl d ix z ah n vcl b iy vcl d ix vcl b,0.866729,210,ae l iy s cl t sil dh ax w ih l z vcl d ah vcl g ih,0.957759,211,dh ey ao l ay cl k l ao ng hh aa cl t sh aw er,1.04241,238,ow n l iy dh ax vcl b eh s cl p l ey er z ix n vcl jh oy cl p aa cl p ix l eh er dx,0.908311,287,t r eh s cl p ae s iy ng ih z f ao r vcl b ih vcl en ix n s ah vcl jh ix cl t ix cl p eh n el cl t,0.947758,315,w iy l ay cl b l uw cl ch iy z vcl b ax cl v ih cl t er cl p r iy f er z sil s w ih s cl ch iy,0.946824,368,d eh th r ix m ay n z m ae n ah v ix s ih n sil b ah dx ix r ix m ay n cl t m ao l s ow v ix s cl t r ae n s iy ix n cl,0.878939,468,eh n d hh ix z epi r eh l ix cl t ix v l iy s m ao l hh ae n s ix n f iy cl g ey v hh ih m ix n aa l m ow s cl t sil d eh l ax cl k ix dx ix cl p ih r ix n cl,0.856476,504
member,dh ax vcl b l uw vcl jh ey f l uw ow v er dh ax hh ay vcl b ih l vcl d ix,0.945487,213,sh iy y uw z ix z vcl b ow th n ey m z ih n cl t er cl ch ey n vcl jh ix vcl b l,0.882011,240,en s cl t eh dx ix v dh ae cl hh iy w ix z ix ng vcl g ah l f cl t vcl b ay vcl b eh vcl d l ax,0.763697,241,dh ix n uw z ey vcl jh ix n s iy hh ay er dx er vcl g r ey cl jh er n ax l ix s cl,0.882018,253,t iy cl ch iy ng g ay vcl z er n cl k l uw dx ix vcl d w ix th iy cl ch epi r eh cl k er vcl,0.848289,257,k ow cl k ix n ah cl k r iy m cl p ay m ey cl k s ax n ay s vcl d ix z er cl,0.893782,267,ax s cl k r uw vcl d r aa v er ix z epi m ey vcl d f r m v aa vcl k ah ix n ao r n cl ch vcl jh uw,0.872219,297,hh iy ix z epi n aa cl t ao cl k ix ng ih n dh ax m ey n ax vcl b aa cl p r aa vcl b ax vcl b ih l ix dx iy z sil r ih s cl k s ih n vcl d ey n vcl jh er ix n vcl jh eh n er,0.885125,496
member,ae l f ae l f ah ih z hh eh l th iy f ao r y,0.885673,216,p aa r cl k aa l iy cl p aa r w ay er hh eh r cl t eh r iy,0.953493,244,dh iy ae v el ae n jh cl t r ih vcl g er vcl d ah m ay n er er th cl k w ey,0.89885,244,w iy w eh l cl k ax m eh n iy n uw s cl t uw vcl en s iy cl ch y ih,0.932473,246,hh ih s ah en vcl d ix cl p aa r cl ch er sh aa cl t dh ix cl k ae s cl,0.880837,248,ax cl p r ow cl ch er ih n ix v y uw w ih s cl t ae cl ch uw eh s cl k ax m cl p ow zh,0.880816,297,d ih f r ix n s ix z epi w er r ix l ey dx ix cl t ix s ow sh el eh cl k ix n aa m ix cl k ix n eh vcl jh cl k ey sh epi n el vcl b ae cl k r aw n cl,0.827122,415,w iy vcl d uw n aa er r ay v ih s cl p ey sh el ih m ix vcl jh ix z vcl b ay m iy n z ax v dh ax s eh n s ax v cl t ah cl ch vcl b ay ix cl s eh l,0.887541,448
member,ax vcl g uh dx ae dx ih cl t uw dx ih z aa n vcl b iy dx ix vcl b,0.906698,218,dh ey ao l ay cl k l ao ng hh aa cl sh aw er,1.0173,235,ow l ih dh ax vcl b eh s cl p l ey er z en vcl jh oy cl p aa cl p iy l eh er dx,0.889129,330,hh iy l uh cl t l ey z iy s cl p oy l vcl d sil ax l ih dx el cl k w ao r el ax,0.93791,335,t r eh s cl p ae s iy n ix z f er vcl b ih dx en eh n s ah vcl jh ih cl t ix cl p eh n el cl t,0.843479,351,w iy l ay cl b l uw cl ch iy z vcl b ah cl v ih cl t er cl p er f er s epi w ih s cl ch iy,0.916556,354,jh ih s cl t w ay ih n iy vcl b ah dx iy sh ix vcl w ih sh cl t ix s cl t aa r dx er r ay ix cl dh iy vcl g z eh cl k ix dx ix v ao f s er vcl d ih dx en,0.949663,484,eh v er s ix ng vcl g el cl p r aa vcl b l ax m cl t ah cl ch cl t aa n dh ah s f aa r sil ix z r ix l ey dx ix cl t ix vcl g uh vcl m aa r cl k iy ng cl p l ae n iy,0.873687,486
member,b ay iy ng y ow vcl g er cl sil y uw m ey l ih v l ao ng vcl g,0.975683,220,ih w ix z epi m ah s cl k uw l er vcl b ah dx ix w ah z ax n s ax m eh cl t er cl k,0.856113,257,dh ey r iy m ey n l ay f l ao ng f r eh n z ih ng cl k ix m cl p ae n y ix n,0.880262,271,iy cl ch cl p l ey ng cl k eh r iy cl t uw f ay v eh n vcl d er cl p aw m vcl b aa m,0.873509,299,dh iy ow v er w ey cl ch aa r m er cl k ix cl s l ih cl p oy z en eh n vcl d ix ih n iy w ah n z cl t,0.886226,330,k l ih f s cl t ix s cl p l ey w ax z epi m ix s cl p l ey s cl t ao n s cl k r iy,0.807385,335,dh ix f r ay en cl ch ay l w ix z vcl jh eh n l iy s ix vcl d uw vcl b ay ix z vcl b ih vcl b r ah dh,0.806179,355,eh cl k s r ey f ih l m z ax dh ix v er dx er vcl b el cl k aa l ax m sh ow cl p er vcl g r eh sh en ax v dh ix sil d ix m ih n er l ay z ey sh,0.866436,518
member,n ao r w er hh ih z m ae n er z vcl b aa r vcl b eh r ix cl,0.935201,221,dh ax s cl p iy cl ch s ix m cl p ow z iy ah m ay cl b iy vcl g ih n m ah n vcl d,0.869653,260,b iy cl k eh r f el n aa cl t ax cl p l aw ow v er dh ax f l aw er vcl b eh vcl,0.93898,284,dh ax m ih s cl p r ih cl p ax v ow cl t ix n ix n m iy dx iy ix cl d ix s cl k l ey m,0.860658,291,ih f w iy l eh f cl t w ah n w iy hh ae f cl t ax w ay cl p ix f er f ih ng vcl g er cl p r eh n cl,0.844647,372,ih vcl hh eh l cl p s dh ow z cl p iy cl p el hh uw hh eh l cl dh ax m s eh l v,0.818809,374,r ih cl ch l uh cl k f er s cl p aa dx ix dh ax hh ay y ih n ix z ix n vcl jh ae vcl g w ay er z ao n dh ix s ax f aa r,0.928927,400,dh ax th ih cl k ix eh l m f ao r eh s cl t w ax z n ih r l iy ow v er w eh l m vcl b ay vcl d ah cl ch eh l m vcl d ix z iy,0.923571,405
member,w ah dx aw f ix cl d ih sh iy vcl d r ay f ao,0.798787,223,b ih vcl b l ih cl k el s cl k aa l er z sil aa r vcl g y uw hh ih s cl t r,0.881328,223,y uw ao l w ix z cl k ax m ah vcl b w ix th cl p ae f ax l aa vcl jh ix cl k el ix vcl g z ae m cl p el,0.848743,268,f ih l s epi m ao l hh ow l ix n vcl b ow l w ih th cl k l,1.07034,274,p ax vcl b l ih s ix dx iy ih n ow dx er r ay ix dx iy vcl g ow hh ae n vcl d ix n hh ae n vcl,0.903319,287,w ih l s er v r uw vcl b aa r vcl p ay ae f cl t er r ey cl ch el z cl t ao cl,0.896333,314,dh ow z ae n s er z el vcl b iy s cl t r ey f ao w er dx ix f y uw th iy ng cl k dh ix n th r uw cl k eh r f el iy f er s cl,0.860657,375,ax s uw m f ao er vcl z ae m cl p uh l ax s ix cl ch uw ey sh en w er f aa r m hh ih z ax cl p ae cl k ix ng sh eh vcl d sil ae n f iy l vcl,0.87614,474
member,p ao r cl k iy cl p ay n z r iy z eh n vcl b el s iy y er cl ch ix n,0.877266,225,w eh l sil n aw w iy hh ae v cl t uw vcl b ih vcl g th iy ih dx er,0.910044,235,dh ix vcl g er r ih l ah vcl b ih v ax w ae cl k r iy m ey n vcl d s ay l eh n cl,0.891035,246,dh ax f ih th vcl jh aa r cl k en cl t ey n z vcl b ih vcl jh uw s iy cl p iy cl ch ix,0.926846,273,dh ax hh ay s ix cl k y er dx iy cl p r ih z ix n w ax s er r aw n vcl d ix vcl b ay vcl b aa r vcl d w ay,0.952932,306,ae z ax cl p er cl k ao sh ix n cl t iy aw cl l ao z vcl b ao cl g ah n cl p aw dx er f ao r dh er s cl t r ao ng hh ow l vcl,0.865811,366,w iy ax cl p l ay ao dx ix cl t ao r iy m aa dx el ih ng sil t uw cl k m cl p y uw dx er s cl p iy cl ch epi r eh cl k ix vcl n ih sh ix,0.808732,453,ih n m eh n iy ah v ix z cl p ow ax m z sil d eh f cl k ah m z vcl b ay cl t r ey n sil ey s cl t r ao ng l iy iy v aa cl k ix dx ix v ih zh uw ax l ih m ix vcl,0.877155,548
member,t ao s ix vcl d ay ix n cl t ih l ax n ey s ax cl p ih er,0.946529,225,s ix m eh n ih z epi m eh zh er vcl d ih n cl k y uw vcl b ih cl k y ao r vcl d,0.886931,241,w ah dx ih z ix s epi l aa r vcl jh th ih ng vcl b aa dx ax aa er n ix ng vcl b ow r,0.840156,242,d ao l f ix n z aa r ix n cl t eh l ax vcl jh ih m er iy n m ae m el,0.922864,250,ey l aa r vcl jh cl p iy s ax v ih n jh ix n cl k aw l ix ng v ae n ix sh cl,0.874105,262,dh ax s ao ix z vcl b r ow cl k ix n s ax cl ch aa cl dh ax w uh vcl en s cl t eh ah,0.923606,276,s ax v ih er m ay ow cl p iy eh cl k ix n cl t r ih vcl b ih dx ih vcl t uw r aa n z ix n f ih er ix ao er dx iy cl k aa m cl p l eh cl,0.905886,427,f ao r m iy ih cl t hh ae z epi m ao r ax v vcl b ow th eh l ax m ix n cl s dh ix n dh ax m ix vcl jh ao r dx iy ih v ix s cl k ix m cl p eh dx er dx er,0.908241,457
member,dh ax vcl b l uw vcl jh ey f l uw ow v er dh ax hh ay vcl d ih l vcl d ix,0.962099,226,k ow cl k ix n ah cl k r iy m cl p ay m ey cl k s ix n ay s vcl d ix z er,0.929939,251,k ax m cl p l eh cl k s ix cl t iy ah v cl k m cl p l iy cl m aa r cl k ix dx iy ng cl p l ae n ix,0.847193,262,sh iy y uw z ix z vcl b ow th n ey m z ih n cl t er cl ch ey n vcl jh ix vcl b l,0.98564,268,dh ix n uw z ey vcl jh ix n s iy hh ay er dx ix vcl g r ey cl jh er n ax l ix s,0.921122,285,ey s cl k r uw y er ay v er ih z m ey vcl f er m v aa vcl d cl k ah ix n ao r ix n vcl jh uw,0.948876,330,hh iy w eh n aa n cl t uw cl p er s en el vcl b iy cl k w eh s sil ah l ih s cl t ix v n ey m z l aa r vcl jh l iy ah n ow n cl t ix hh ih,0.962656,468,dh ix s cl t ae f cl t ix z er z ah l aa dx ax v cl k r eh dx ih w er cl k iy ng vcl d aw n hh ih er ah n vcl d er r ih l aa cl s cl t ix cl k el,0.94113,479
member,n ow w iy vcl jh ix n s w eh dx er z er m ey dx ax v l ae m z w uh,0.891292,232,ae l m ow n ix hh aa r m z ax vcl d ix v ao r s epi m ae n z w eh l,0.856518,240,ey vcl ah dx ix cl k eh r ih ix ng ih n ix th ih ng ix m ay hh ay dx er r ay f,0.781463,249,hh ix z s cl k ae l cl w ax z vcl b l ih s er vcl f er m cl t ix dx ey z hh aa s ah,0.795012,253,dh er ix z vcl d eh f ax n l iy s ah m l ey dx ix m eh n d ae m ix vcl jh ix n ix z n,0.774782,268,ix vcl jh ih s ao vcl jh ih m ih dx ix n uw aa r cl k ix l aa vcl jh cl k el m uw z iy ax,0.83741,268,p r ah sh f ay er z er cl k aa m ix n ix n ix vcl d r ay ah n er vcl b r ah sh ix n dh ax v aa dx,0.796207,296,w ah n cl k ix n ih l iy s cl p iy cl k ax v w ah dx ix z ix n f r ah n ah v hh ih m ix n dh ae n aw ix s ix m cl p l iy dh ax m eh,0.815515,435
member,dh ax vcl b l uw vcl jh ey f l uw ow v er dh ax hh ay vcl b ih l vcl d ix,0.92907,237,k ow cl k ix n ix cl k r iy m cl p ay m ey cl s eh n ay s vcl d ix z er,0.886688,241,sh iy y uw z ix z vcl b ow th epi n ey m z sil ix n er cl ch ey n vcl jh ix vcl b l,0.925678,262,w ah cl d ix vcl jh uw m iy n vcl b ay dh ae r ae dx el s epi n ey cl g ae vcl g,0.884198,272,dh ix n uw z ey zh ix n s iy hh ay er vcl d ey vcl g r ey cl jh er n ax l ix s cl,0.886711,306,ey s cl k r uw vcl d r ay v er ix z epi m ey vcl d f r ax m v aa vcl k ah ix n ao r ix n vcl jh vcl jh uw,0.954442,370,s ay l ay cl t s cl p ah n ix cl k s sil r aa cl k ix cl t s sil b ax l uw n z sil w ah cl n eh cl k s cl,0.840267,449,dh iy z cl k er z w er vcl d ix r ay vcl b ay eh n ix n ae l ax s ix s ax v ix cl k s cl t eh n cl s ix v s cl k ay w ey v m ey zh er m ix n cl d ey dx,0.892447,485
member,w ih cl ch cl ch er cl ch vcl d uw dh ix s epi m ih f s epi w er sh ix cl p ih,0.878198,245,m ow s cl ch y ah ng r ay z er l iy eh v r ix m ao r n ix,0.882829,249,dh ix cl t uw aa r dx ih s ix cl k s cl ch ey n jh vcl d ax hh aa dx ix vcl g r ae f,0.864798,260,w ih n cl p iy l ih ng ih n ao r ix n vcl jh ih dx ix z hh aa r vcl n aa cl t s cl p r ey vcl jh uw,0.853195,282,y er l ey vcl m ah s el z eh n vcl b ae cl m ah s el z f iy l w ih r,0.957494,303,k l ae s cl dh ax s cl k r uw ih n y er l eh f cl t hh ae n vcl,0.742569,408,w ah n s cl p iy s iy z ih v ae m ix vcl g y uw eh dx iy cl t r ay z cl t ix vcl b ae f el vcl b ay ih n er w iy v ih ng r eh cl p ix cl t ih sh ix,0.869429,511,t ax cl k iy cl p ax m s cl k ae dx er vcl d s ah m w ah ae n y eh cl hh er dx ah m sil w ah z cl k ao l vcl l uw s hh er vcl,0.774572,598
member,l aa cl s ax f ao r m uw v iy z hh ae v s ah vcl t ay dx el,0.852576,250,dh ax l ey dx iy z ay z sil aa n m ae vcl n ix f ay vcl sil b ah vcl d aw,0.920037,292,dh ih s cl t ae cl t r ix n w ah z r iy cl p ah vcl n ix n cl sil t ix m ay m ao r el s eh n cl,0.782673,306,t r ay dx er r iy cl k ao l dh iy ix v eh n s ih n cl k r aa n ax l aa vcl jh ax cl k el ao r dx,0.844084,336,sh ih cl b ih l dx ix ng ih z ax m ow s cl t f ae s ix n ey dx ix ng cl p r aa s eh,0.768123,353,sh iy cl k ih n r iy m uw v ao l n ih cl n ae cl k s sil w ix th ih n r iy cl,0.9168,356,y ah ng cl p iy cl p el cl p aa r cl t ix s ax cl p ey cl ih n ae f l eh dx ix cl k ae cl k cl t ih v ix dx iy,0.826801,372,ch ih l vcl r ih n cl k ae n cl k en s uw m eh n iy f r uw cl k ae n vcl d iy z ih n w ah n s ih dx ix,0.940255,388
member,ao f cl t ih n y l vcl g ih cl b ae cl m ao r dh ih n y uw cl p uh dx ih,0.831481,256,ao er n jh vcl jh uw s cl t ey s f ah n iy ae f cl t er cl t uw th cl p ey s cl,0.836337,262,r eh vcl g ih l er eh cl t eh n vcl d ih n z sil ix s eh l vcl d ix m r iy cl k w ay er,0.884243,269,f er m ow m ih n cl sil b oy ae n m aw n cl hh ah ng ih n m ih vcl d eh,0.95707,286,ao l hh ih z f ae m l iy w ix z vcl d eh vcl ix cl s eh cl f er hh ih s ah,0.942234,288,hh er vcl b z vcl b er dh ey ix cl k er z f r iy cl k w ih n l iy aa n cl p ih ng s vcl g ih v ih,0.927095,310,f er s vcl g ow ow v ax dh ix cl t ay cl p ix v cl k ah v r eh vcl jh sil y uw n aw hh ae,0.921633,331,dh ix cl p ey sh ih n eh n dh ix s er vcl jh ih n er vcl b ow th r iy cl k uw cl p er ey dx ix ng f er m dh ax l eh ng th iy aa cl p er ey sh ix,0.89491,396
member,dh ax w ih l ax w iy w ah m ix n w ao r m ah s cl k r ae cl k ow cl,0.913319,259,dh ax f ao r m er s cl k aw cl s hh ae l vcl b ay cl k uh vcl en vcl b iy sh ey cl k ix,0.881156,262,dh ax f ow dx ih cl k ix m ax cl k el ax cl k s cl ch ey n vcl jh ix n ix vcl g ae s f ey,0.896564,269,dh ih s ix z iy cl t aa m ix cl k s ah n iy ix cl t aa m ix cl n uw cl k l iy ix,0.931778,305,ay r ih sh y ah ng s cl t er z iy cl f r eh sh cl k ih cl p er z f er vcl b r eh cl f ix s cl,0.868237,341,dh iy s cl t r ih n cl k ow s cl t ix z ix cl p l ey s f uh cl p y er cl p l eh zh er ix n ix cl k s ay cl m ix,0.906689,347,dh ix cl p ey cl p er vcl b oy vcl b ao cl t uw ae cl p el z en th r iy ay s ix,0.871141,379,dh ax l ow cl k el vcl d r ah vcl g s cl t ao r w ix z cl ch aa r z vcl d w ix dh ih l iy vcl g ax l iy vcl d ix s cl p ih n s iy ng cl t r ey n cl k w ax l ay z er,0.860586,436
member,hh iy ey cl f ao r eh cl k s cl t r ih ey vcl g z f ax vcl b r eh cl k f ix,1.02742,329,sh iy w eh n ao n vcl d ih s r iy vcl g aa r dx ih ng m ay cl p r ow cl t eh,1.00389,331,aa n vcl d r ey s cl k ih l vcl d ay s ay z dh eh m ah cl,1.07641,356,dh ax hh uh vcl ah v ix vcl jh iy cl p sil w ix s cl t iy m iy ng ih n dh ax hh aa cl s ah,1.00717,380,s cl t ih m y ih l ey dx iy ng vcl d ih s cl k ah sh ih n z cl k iy cl s cl t uw dx ih n cl s ah cl t eh n cl ch ah,0.894498,412,jh ah s cl d r aa cl n ow dx ix s ih z ih n ih n iy s ix vcl jh eh sh ix n vcl b aa cl,0.972498,434,dh ah m ow s r iy s ix n cl jh iy ax l aa vcl jh ix cl k el s er v ey sil f aw n s ay z epi m ih cl k ae cl t ih v ih dx,0.969671,527,d uh r ih ng w ah n r iy dx iy ng eh n ih m ih vcl jh epi ah cl p ih er vcl d sil ah v ey cl p r ih z ix n er ih n aa r ix n,0.983708,530
nonmember,eh n w ah vcl d ay s cl t ey w er,0.670186,126,dh ix cl k ae cl s cl p iy ae l w iy s er cl ch epi w iy er,0.711695,212,jh ey n m ey er n m ao r m oy ix vcl b aa r w er cl k ix ng hh ao r vcl,0.717815,230,ix cl t ix s cl t r iy m ay ng r ay f el f ae s cl t ax n w aa m ey vcl,0.774862,255,y ah n s cl t uw z l ah v cl k aa m ix n cl k ae n y uw s cl t r iy cl t,0.720205,271,dh ax v epi w ix s uw z vcl b ah dh ax l ix cl ch y er r iy s epi m ix s aa cl,0.62352,312,iy cl ch ah n cl t ay n l iy n cl k ah m ao s cl k ow n cl s ay dx ax w ix th ax cl p r iy cl d aw n ax f ix hh iy dx iy ng s ix s cl t en cl p ao r,0.750011,440,w ix th ih n l aa r vcl jh er s ow sh el s ih s cl t ax m w aa r dh ix s cl t r ah cl k sh r el f ao n cl t r m el s ah cl p s ix s cl t m,0.701492,479
nonmember,sh iy ix s cl t eh dx er z ix n ay ae,0.733053,158,hh iy vcl jh uw vcl b ay ix n iy cl k ao r dx er ay ow v er aa l,0.75343,210,hh iy cl t r ae v el vcl l eh s cl t ih z cl p iy sh ih vcl f ey,0.836882,233,hh ix z w er cl b iy vcl g ae n vcl d ih s ix cl t s cl t ey z eh f cl t ax dh ax f l ah,0.735687,267,s cl t iy iy v ao r vcl b r ey cl r eh vcl k ae zh m er s epi w eh dx,0.853911,275,hh iy vcl g l aa n eh z ix n ae l ix vcl g ih dx er z er cl t r ae cl p ix cl k el r eh cl t ay l,0.773966,307,dh ix vcl d eh n m ix n cl t eh cl t ix z dh ih cl t ax m cl k ao r er vcl d eh vcl t eh m cl p oy n cl f r ix th r iy aw er,0.780574,387,n ow dh ax m ae n w ax z n aa cl t r ow n cl t sil hh iy w ah n vcl d er vcl hh ae dx iy vcl g eh cl t ay vcl d ah cl p w ix th ih s cl t r ey n zh,0.698212,466
nonmember,ix cl t eh l f y er vcl d ix cl k ax cl k w ax th ah cl ch er dx,0.704527,175,b r aw n ay z ay vcl b r ae l m ax s cl t ae,0.783026,195,m aa m s cl t ao n l ix vcl d ix s l ay cl k s eh cl p ax cl t ay z er,0.759297,214,dh ix cl k r eh n vcl b r ey vcl b ao vcl g ix cl t s vcl b r ey cl p er dx iy ix n aa dx ax,0.766254,231,l ae f cl t eh n cl t en s ih ng ix f ao r sh en s l ay l z ax cl p ao n y,0.736816,253,f y uw r ow l er z ax cl p er cl t eh cl t ix vcl b ah z ah n ix,0.68304,307,t sil t er vcl d ih sh ix n er cl k w aa r s cl p r eh n l ax cl p r uw v el f r ah n vcl d er ey vcl jh m eh er vcl,0.737634,370,r eh cl t er z ao f ax m cl k y er iy ix s epi ao f ix n cl t ah m cl t ix vcl d eh s cl k w eh sh cl ch en z vcl b ix dx iy n eh v er vcl d ih,0.731561,378
nonmember,dh ax cl p aa l s ix ng vcl g l ow cl p ax s ih vcl er r eh cl,0.694963,185,w ow l aa vcl b ix n w eh r ey y eh l ow l vcl d ih l,0.798389,230,s cl t r aa hh ae cl s cl t er aw dx er f cl t ae sh ix n vcl d ih sh iy,0.720694,231,dh eh vcl d ay vcl g r aw m ey cl k s eh n s cl p oy n l iy ae f cl t er m ay cl ch cl t ae dx,0.761447,309,dh ix cl t uw th cl p eh r iy f er vcl g ae cl t ix cl k aa m ax n r aa vcl d er s cl t uw cl t vcl d eh l aa cl,0.709259,317,s cl p eh sh uh cl t ae s f ao r s ix z epi r eh s cl k y uw hh aa s cl t ix vcl jh ix s f er m cl k ih cl m ae cl p er,0.786513,365,dh eh r cl p aa cl s f er cl t uw v z cl t ah cl p l ae dx er z eh cl ch ey er eh n aa cl p aa m f cl p ae,0.741905,407,b l ay s epi w ao r n vcl d er r aw n dh ax vcl b el ax vcl b l eh n cl t uw el z ix n w ih cl ch iy m aa cl sil d ih cl sil b r ay cl sil b r eh cl,0.694259,476
